id sitename lat long state altitude type age ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2695.61748174251 1 0 46 5 0 0 106 0 37 27 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 2906.28398694852 2 0 33 5 0 0 64 0 45 19 0 1
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3119.21924969412 2 0 22 5 0 0 68 0 18 14 4 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3329.70263406074 3 0 14 4 0 0 64 0 20 12 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3539.87768061023 0 0 12 3 0 0 52 0 24 22 5 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3752.66322567571 1 0 8 3 0 1 65 0 23 19 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3856.81443847457 2 0 12 3 0 0 49 0 27 20 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 3962.47544284021 2 0 7 0 0 0 41 1 27 31 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4171.88408251115 2 0 12 2 0 0 51 0 23 28 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4388.31229092536 0 0 2 2 0 4 47 0 25 20 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4661.70646448488 3 0 6 5 0 1 48 0 25 21 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4799.7752758343 1 0 10 9 0 1 52 0 24 22 4 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 4936.99723581929 1 0 2 2 0 0 39 0 9 6 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5076.30669566655 0 0 3 2 0 3 60 1 13 17 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5214.18907363957 1 0 13 6 0 0 43 0 15 23 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5495.0383011778 2 0 3 5 0 0 44 0 15 17 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5630.92228215253 1 0 5 1 0 1 34 0 13 20 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 5835.26582384094 4 0 4 7 0 1 30 0 19 15 3 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 6042.8649241971 2 0 3 10 0 1 40 0 39 21 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 6313.57605397874 4 0 5 4 0 0 31 0 18 21 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 6592.89758053666 6 0 7 7 0 3 23 0 23 17 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 6873.08155700045 5 0 5 6 0 0 31 0 18 22 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7008.78727819295 1 0 8 9 0 2 28 0 17 13 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7256.41317478068 2 0 7 3 0 0 47 1 17 21 1 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7559.81418566593 4 0 8 6 0 0 43 0 14 17 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 7974.48690932084 3 0 1 9 0 1 20 0 18 18 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 8384.82645927484 2 0 6 4 0 2 49 0 22 13 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 8806.07635165654 2 0 5 6 0 1 34 0 10 12 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9013.68937612547 1 0 6 8 0 0 57 1 30 51 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9222.95271951095 3 0 8 7 0 1 20 0 22 70 2 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9321.92707359776 1 0 6 1 0 0 9 1 12 38 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9531.04603290981 5 0 4 6 0 0 18 0 15 65 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9631.90910415276 2 0 5 13 0 0 19 0 25 83 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 9835.4018063621 1 0 24 10 0 0 21 0 40 129 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 10046.8686314716 5 0 9 19 0 0 11 0 51 37 0 2
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 10253.0828556664 3 0 15 5 0 0 10 0 21 104 0 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 10459.0141784915 6 0 8 19 0 0 7 1 25 107 3 0
275 Billy's Lake 46.283333 -94.583333 minnesota 383 Radiocarbon years BP 10671.3872228095 3 0 9 21 0 0 8 0 26 107 1 0
