id,sitename,lat,long,state,altitude,age_bacon,age_bchron,age_default,depth,ASH,BEECH,BIRCH,ELM,HEMLOCK,MAPLE,OAK,OTHER.CONIFER,OTHER.HARDWOOD,PINE,SPRUCE,TAMARACK
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,931.256915979245,1056.947,881,545,1,0,14,8,0,2,165,1,24,11.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,1192.19268159,1262.009,1137,605,1,0,5,2,0,0,93,0,18,11.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,1444.78082474518,1470.938,1394,665,4,0,10,11,0,6,157,2,32,14.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,1699.03835833206,1691.974,1651,725,3,0,13,5,0,1,117,0,30,12,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,1961.1218663626,1912.996,1908,785,1,0,4,4,0,0,87,1,11,9.5,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,2217.91919736983,2132.444,2165,845,2,0,7,5,0,1,148,0,19,16,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,2475.83428989692,2382.436,2422,905,1,0,10,7,0,4,160,1,29,22,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,2730.49751613935,2771.029,2637,965,5,0,8,10,0,3,162,2,25,9.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,2901.19216751151,2918.509,2752,1005,0,0,12,10,0,4,149,3,41,12.5,0.5,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,2986.54230958505,2983.538,2810,1025,4,0,7,13,0,2,183,5,41,12.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3071.59555889368,3046.323,2868,1045,6,0,8,9,0,5,153,3,34,20.5,0.5,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3157.00541828529,3111.948,2926,1065,6,0,6,3,0,7,137,6,40,18,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3241.54117107304,3176.375,2984,1085,2,0,10,6,0,8,131,1,39,14,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3326.58351262643,3241.659,3042,1105,4,0,6,8,0,6,143,0,58,19,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3410.13859516525,3303.186,3099,1125,1,0,5,11,0,2,165,2,36,15,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3494.64964772076,3366.747,3157,1145,3,0,7,13,0,4,186,2,52,13.5,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3578.06350322189,3429.45,3215,1165,3,0,6,13,0,5,97,1,43,17,0.5,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3658.43747688801,3493.974,3273,1185,3,0,7,13,0,4,84,0,31,5.5,1.5,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3742.66787155824,3557.079,3331,1205,1,0,7,16,0,9,84,0,52,12,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3826.65732782726,3619.755,3389,1225,0,0,0,5,0,3,152,1,29,7,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3910.35808995846,3684.965,3446,1245,4,0,2,2,0,3,125,0,30,9,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,3993.32724956472,3755.217,3504,1265,2,0,1,7,0,0,119,0,26,13.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,4079.58230300195,3836.445,3562,1285,1,0,7,7,0,6,177,2,31,12.5,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,4181.34577981474,3983.407,3620,1305,3,0,5,13,0,0,122,0,34,8.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,4347.74071840642,4372.349,3818,1325,4,0,3,9,0,7,83,0,85,21.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,4569.01317672061,4626.834,4017,1345,5,0,12,4,0,4,106,2,66,8.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,4786.45354656608,4851.256,4215,1365,9,0,2,15,0,1,137,3,47,14.5,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,5005.38100808688,5062.024,4414,1385,1,0,4,9,0,5,114,1,55,9.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,5235.53406908451,5265.24,4612,1405,7,0,1,10,0,8,70,0,89,7,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,5697.71633358189,5667.1,5009,1445,9,0,6,29,0,5,139,0,37,5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,5928.86021830749,5866.867,5208,1465,7,0,5,9,0,3,126,4,55,9.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,6151.00128502793,6069.152,5406,1485,1,0,10,15,0,12,97,0,97,17.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,6385.73809163338,6268.637,5605,1505,5,0,1,9,0,4,130,0,123,11,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,6614.22437430528,6480.435,5803,1525,11,0,5,18,0,0,135,1,88,3,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,6838.04766217283,6721.097,6002,1545,2,0,2,12,0,3,94,0,78,11.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,7077.438141621,7024.237,6200,1565,3,0,1,6,0,0,55,0,28,6,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,7405.54628418583,7724.348,6522,1585,3,0,5,4,0,1,53,1,20,15.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,7828.22000037721,8184.071,6885,1605,3,0,3,21,0,4,121,0,37,7,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,8264.35736244278,8578.424,7247,1625,5,0,2,6,0,1,71,0,33,13.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,8716.10612523129,8941.474,7610,1645,7,0,2,14,0,0,113,1,55,14.5,0,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,9272.89778838869,9380.121,8063,1670,2,0,10,29,0,3,110,4,70,33.5,1.5,1
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,9728.23893279201,9724.107,8426,1690,10,0,9,43,0,2,133,2,79,29,1,3
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,10168.9064523597,10070.728,8789,1710,6,0,1,34,0,2,130,2,57,25.5,0,2
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,10597.0301552108,10423.693,9151,1730,13,0,6,43,0,3,60,2,72,53,1.5,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,11467.9330418155,11249.109,9877,1770,12,0,55,63,0,0,99,0.5,37,52.5,1,0
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,11898.9687908347,11828.631,10239,1790,33,0,227,44,0,2,22,4,50,40,2,1
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,12234.4281882575,12284.602,10487,1810,9,0,65,4,0,1,10,10,154,6.5,57.5,2
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,12479.5656771335,12477.652,10697,1830,15,0,65,2,0,2,21,2.5,43,3,193.5,9
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,12717.8346133758,12661.241,10907,1850,29,0,40,1,0,1,10,4,67,1,134,4
3558,PogoniaBogPond,45.03503,-93.6305,minnesota,292,12958.3815703282,12877.827,11117,1870,16,0,24,4,0,3,34,5,55,6,67,3
3788,ThirdLake,48.098755,-92.010535,minnesota,446,15.6711091922763,19.745,105,5,1,0,46,1,0,0,3,1,47,191,18,0
3788,ThirdLake,48.098755,-92.010535,minnesota,446,23.5664587154677,26.324,161,10,4,0,33,2,1,0,6,6,39,199,13,0
3788,ThirdLake,48.098755,-92.010535,minnesota,446,31.4618082386591,32.492,216,15,4,0,88,1,0,1,9,1,19,98,21,1
3788,ThirdLake,48.098755,-92.010535,minnesota,446,39.3571577618504,38.57,271,20,1,0,25,1,0,0,8,4,24,106,30,1
3788,ThirdLake,48.098755,-92.010535,minnesota,446,46.6667963107907,44.427,327,25,0,0,24,7,0,3,8,11,25,145,37,0
3788,ThirdLake,48.098755,-92.010535,minnesota,446,53.976434859731,50.169,382,30,1,0,27,3,0,1,15,5,46,88,44,0
3788,ThirdLake,48.098755,-92.010535,minnesota,446,82.543436770593,74.149,604,50,1,0,20,1,0,0,12,3,22,155,44,2
3788,ThirdLake,48.098755,-92.010535,minnesota,446,89.5172991770838,81.102,659,55,3,0,24,1,0,1,2,1,52,74,11,0
3788,ThirdLake,48.098755,-92.010535,minnesota,446,96.4911615835745,95.403,714,60,2,0,66,2,2,0,8,1,37,357,73,5
3788,ThirdLake,48.098755,-92.010535,minnesota,446,102.530233167121,132.895,770,65,1,0,44,2,1,0,5,2,19,407,79,9
3788,ThirdLake,48.098755,-92.010535,minnesota,446,114.608376334214,182.683,880,75,0,0,22,2,1,0,8,0,20,235,41,3
3788,ThirdLake,48.098755,-92.010535,minnesota,446,120.64744791776,203.729,936,80,1,0,39,1,0,1,3,3,15,367,33,6
3788,ThirdLake,48.098755,-92.010535,minnesota,446,126.686519501307,224.056,991,85,1,0,50,2,1,0,1,13,21,295,60,3
3788,ThirdLake,48.098755,-92.010535,minnesota,446,138.7646626684,262.276,1102,95,0,0,30,0,0,0,3,1,17,215,22,3
3788,ThirdLake,48.098755,-92.010535,minnesota,446,150.842805835493,297.245,1212,105,2,0,36,1,0,0,7,4,25,273,29,1
3788,ThirdLake,48.098755,-92.010535,minnesota,446,181.038163753225,375.065,1489,130,2,0,27,0,0,0,9,1,21,166,18,1
3788,ThirdLake,48.098755,-92.010535,minnesota,446,193.116306920318,406.144,1600,140,1,0,29,1,0,0,3,7,19,225,40,5
3788,ThirdLake,48.098755,-92.010535,minnesota,446,205.194450087411,437.631,1708,150,1,0,30,1,0,0,2,3,21,287,13,0
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,-12.5433419389068,-13.383,-12,1,1,0,26,5,0,2,55,2,15,217,0,2
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,8.76573607240796,12.853,19,10,10,0,33,10,0,2,44,2,27,214,2,0
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,31.6509932597859,36.503,53,20,7,0,30,3,0,6,58,5,27,266,1,1
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,53.7447542886364,58.853,87,30,5,0,31,3,2,2,73,3,26,265,2,4
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,75.2303485245492,81.699,121,40,2,0,25,3,0,0,57,2,15,193,5,2
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,95.1303563573178,115.581,155,50,2,0,27,11,0,1,73,0,30,177,2,3
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,113.444777786942,194.88,189,60,7,0,35,4,0,3,110,5,43,210,4,3
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,131.759199216566,248.337,223,70,3,0,22,5,0,1,75,1,33,166,1,0
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,150.073620646191,297.557,257,80,2,0,29,7,0,4,57,2,31,172,2,2
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,168.388042075815,343.23,291,90,2,0,33,8,0,1,100,2,42,127,1,1
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,186.70246350544,385.962,325,100,3,0,29,1,0,3,51,4,43,171,1,0
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,205.016884935064,429.357,359,110,6,0,22,8,1,3,86,3,36,163,2,1
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,223.331306364688,470.827,393,120,7,0,21,14,0,2,87,3,36,190,2,4
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,241.645727794313,507.509,427,130,5,0,24,5,0,2,86,2,36,151,1,2
1884,PenningtonLake,45.780556,-93.273056,minnesota,48,259.960149223937,542.346,461,140,7,0,25,10,0,2,124,1,45,174,1,1
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,22.6854124616216,26.211,63,30,3,0,45,13,0,0,45,12,41,239.5,13,3
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,55.4390217486744,71.93,151,50,3,0,37,5,0,1,18,2.5,14,208,12,1.5
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,70.2280304332819,89.327,234,60,10,0,28,9,0,1,43.5,4.5,13.5,211,8,1
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,98.5037767332272,118.45,400,80,2,0,34,7,1,3,54.5,5.5,19,101,8.5,3
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,112.030915991952,171.137,566,100,4,0,28,9,0,0,46,1,9,219,5.5,3
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,278.349551891939,455.383,731,120,3,0,26,5,0,1,49,1.5,20,137.5,7.5,2
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,603.407617804637,756.346,980,150,5,0,26,8,0,2,55,2,17,169,10.5,4.5
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,1142.67857655482,1205.883,1394,200,4,0,41,4,0,0,53.5,1,19,82,14,1
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,1683.58317563651,1659.265,1809,250,10,0,60,9,0,2,78.5,3,35,98.5,8,2
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,2229.10989453902,2117.919,2223,300,5,0,37,12,0,1,80,3,26,75,4,3
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,2769.42414138674,2584.821,2637,350,3,0,65,12,0,3,64,1,23,22.5,3.5,2.5
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,3307.38912943358,3213.555,3051,400,5,0,24,3,0,0,52.5,4,35,19.5,2,0
1891,PetersonSlough,46.966667,-95.316667,minnesota,460,3828.47365793875,3628.728,3466,450,2,0,16,2,0,0.5,39.5,3.5,20,28.6,1,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,-12.1214838349863,-11.944,-8,1,10,0,12,52,3,9,125,0,57,30,2,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,13.0533272136329,22.748,55,10,7,0,12,50,0,4,137,4,55,44,0,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,41.1755951144471,52.64,125,20,3,0,14,36,0,3,158,1,59,36,2,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,68.8842266292843,82.194,195,30,6,0,11,41,0,4,152,2,51,30,2,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,96.7550389061037,137.743,265,40,3,0,18,15,0,3,173,2,39,76,4,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,124.41647148776,303.175,335,50,7,0,21,29,0,2,151,1,51,45,2,1
1955,PleasantLake,44.60587,-93.563475,minnesota,274,152.077904069417,428.432,405,60,6,0,25,12,2,1,160,3,32,65,0,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,179.739336651073,534.452,475,70,1,0,28,7,0,3,169,6,48,70,0,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,207.400769232729,629.999,545,80,3,1,28,9,0,1,161,2,40,61,2,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,235.062201814386,720.841,615,90,4,0,24,9,0,1,160,4,36,99,2,1
1955,PleasantLake,44.60587,-93.563475,minnesota,274,262.723634396042,810.626,685,100,3,0,21,5,0,1,157,3,40,90,2,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,290.385066977699,903.056,755,110,2,0,21,11,2,2,154,2,35,71,3,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,318.046499559355,992.289,825,120,2,0,23,10,1,0,146,0,35,80,1,0
1955,PleasantLake,44.60587,-93.563475,minnesota,274,345.707932141011,1078.009,895,130,1,0,22,10,0,1,151,0,45,80,1,0
1966,PortageLake,47.081,-94.113,minnesota,397,7.62974154597179,-3.885,12,1,4,0,56,7,0,6,53,11,29,156,10,0
1966,PortageLake,47.081,-94.113,minnesota,397,29.7619866337482,33.005,121,10,7,0,59,8,0,3,25,17,28,176,9,2
1966,PortageLake,47.081,-94.113,minnesota,397,54.3533700646108,64.858,242,20,6,0,41,1,0,2,19,11,23,205,9,1
1966,PortageLake,47.081,-94.113,minnesota,397,54.3560937179348,80.847,302,25,4,0,47,1,0,5,23,6,28,208,7,2
1966,PortageLake,47.081,-94.113,minnesota,397,54.3588173712587,98.505,362,30,2,0,45,4,3,5,16,8,25,241,9,3
1966,PortageLake,47.081,-94.113,minnesota,397,54.3615410245827,139.529,423,35,1,0,57,1,2,3,14,8,21,215,2,4
1966,PortageLake,47.081,-94.113,minnesota,397,54.3642646779066,286.971,483,40,1,0,58,6,0,0,11,9,12,228,6,4
1966,PortageLake,47.081,-94.113,minnesota,397,200.363621627256,485.959,604,50,0,0,48,2,0,2,9,7,31,189,3,4
1966,PortageLake,47.081,-94.113,minnesota,397,346.362978576606,641.409,725,60,3,0,36,1,1,1,12,9,19,254,3,4
1966,PortageLake,47.081,-94.113,minnesota,397,637.88872515226,916.103,967,80,0,0,49,2,0,2,17,3,38,198,1,4
1966,PortageLake,47.081,-94.113,minnesota,397,920.328003004375,1178.358,1208,100,2,0,64,5,0,2,19,12,25,214,4,2
1966,PortageLake,47.081,-94.113,minnesota,397,1140.4021100117,1377.65,1389,115,1,0,55,4,0,0,19,13,25,218,2,3
1966,PortageLake,47.081,-94.113,minnesota,397,1505.31808355785,1695.964,1691,140,0,0,60,2,0,2,20,4,14,222,6,4
1966,PortageLake,47.081,-94.113,minnesota,397,1798.51655211274,1949.617,1933,160,1,0,54,2,0,2,22,1,18,210,1,3
1966,PortageLake,47.081,-94.113,minnesota,397,2091.54556134265,2194.92,2175,180,0,0,29,3,0,0,25,0,9,238,1,6
1966,PortageLake,47.081,-94.113,minnesota,397,2381.0849310707,2447.185,2416,200,2,0,39,5,0,0,11,3,20,236,4,3
1966,PortageLake,47.081,-94.113,minnesota,397,2681.70371121585,2704.484,2658,220,2,0,49,5,0,1,17,6,17,250,5,6
1966,PortageLake,47.081,-94.113,minnesota,397,2969.32165995199,2961.017,2900,240,1,0,37,3,0,0,15,5,28,272,1,1
1966,PortageLake,47.081,-94.113,minnesota,397,3268.72416647396,3223.505,3141,260,1,0,46,5,0,0,15,2,19,244,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,3546.92921964691,3487.299,3383,280,6,0,38,5,0,1,26,1,28,215,2,2
1966,PortageLake,47.081,-94.113,minnesota,397,3692.15310379667,3637.989,3504,290,5,0,44,3,0,1,35,1,27,226,1,0
1966,PortageLake,47.081,-94.113,minnesota,397,3837.37698794643,3833.818,3625,300,1,0,78,1,0,2,47,2,40,167,2,3
1966,PortageLake,47.081,-94.113,minnesota,397,3969.54275499087,4120.781,3732,310,7,0,55,5,0,0,71,4,59,116,1,3
1966,PortageLake,47.081,-94.113,minnesota,397,4101.70852203532,4272.62,3825,320,7,0,63,5,0,0,60,1,56,115,0,10
1966,PortageLake,47.081,-94.113,minnesota,397,4218.76640100169,4396.776,3918,330,10,0,56,9,0,0,83,1,56,82,1,4
1966,PortageLake,47.081,-94.113,minnesota,397,4335.82427996806,4516.325,4011,340,7,0,54,7,0,1,75,4,55,124,0,7
1966,PortageLake,47.081,-94.113,minnesota,397,4569.62968779471,4734.903,4198,360,15,0,53,6,0,1,48,2,57,143,2,4
1966,PortageLake,47.081,-94.113,minnesota,397,4801.62471020605,4927.973,4384,380,7,1,48,10,0,0,93,7,55,101,3,3
1966,PortageLake,47.081,-94.113,minnesota,397,5031.9885131892,5119.913,4570,400,7,0,35,7,0,0,106,4,41,103,0,4
1966,PortageLake,47.081,-94.113,minnesota,397,5150.65573509108,5211.389,4664,410,8,0,30,5,0,2,105,0,59,92,1,1
1966,PortageLake,47.081,-94.113,minnesota,397,5269.32295699296,5307.884,4757,420,11,0,48,25,0,3,65,4,63,99,2,6
1966,PortageLake,47.081,-94.113,minnesota,397,5385.26961228325,5402.941,4850,430,14,0,43,31,1,2,92,1,85,49,0,9
1966,PortageLake,47.081,-94.113,minnesota,397,5501.21626757354,5502.191,4943,440,32,0,41,21,0,0,84,1,74,67,0,1
1966,PortageLake,47.081,-94.113,minnesota,397,5616.13717460579,5597.987,5036,450,17,0,42,23,0,0,59,1,112,60,1,2
1966,PortageLake,47.081,-94.113,minnesota,397,5731.05808163803,5691.158,5130,460,12,0,24,15,0,1,126,4,103,41,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,5845.52022232894,5784.294,5223,470,4,0,37,13,0,1,110,2,89,53,1,1
1966,PortageLake,47.081,-94.113,minnesota,397,5959.98236301985,5884.101,5316,480,13,1,35,19,0,0,135,0,41,81,1,1
1966,PortageLake,47.081,-94.113,minnesota,397,6193.97298493057,6090.168,5502,500,14,0,18,10,0,1,88,3,64,106,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,6425.64911114774,6291.911,5689,520,6,0,19,9,0,0,108,5,46,96,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,6657.08296650937,6491.814,5875,540,3,0,25,12,0,0,97,2,60,122,0,1
1966,PortageLake,47.081,-94.113,minnesota,397,6888.47572646884,6699.893,6062,560,8,0,51,13,0,1,97,0,51,91,2,0
1966,PortageLake,47.081,-94.113,minnesota,397,7110.97359458594,6902.518,6248,580,7,0,33,15,0,1,73,2,37,76,2,0
1966,PortageLake,47.081,-94.113,minnesota,397,7348.7081618351,7104.731,6435,600,5,0,45,10,0,1,73,1,65,73,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,7579.14836701374,7306.496,6621,620,12,0,40,19,0,2,122,0,57,76,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,7822.51580024513,7509.181,6807,640,6,0,18,19,0,0,132,0,21,69,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,8053.65315433331,7714.527,6994,660,11,0,18,24,0,1,166,3,18,55,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,8170.44422615311,7828.091,7087,670,9,0,20,18,0,0,137,3,41,70,1,0
1966,PortageLake,47.081,-94.113,minnesota,397,8287.23529797291,7952.427,7180,680,4,0,13,24,0,3,140,1,30,84,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,8405.64666861881,8110.222,7273,690,7,0,13,20,0,0,93,4,40,78,2,1
1966,PortageLake,47.081,-94.113,minnesota,397,8524.05803926471,8490.904,7455,700,6,0,22,13,0,2,39,6,20,207,0,0
1966,PortageLake,47.081,-94.113,minnesota,397,8711.08733502179,8822.352,7725,710,6,0,59,6,0,0,12,2,20,225,2,0
1966,PortageLake,47.081,-94.113,minnesota,397,8898.11663077888,9087.987,7996,720,3,0,34,11,0,0,28,2,17,228,0,3
1966,PortageLake,47.081,-94.113,minnesota,397,9154.00584733851,9332.295,8266,730,4,0,64,10,0,0,8,3,16,183,6,3
1966,PortageLake,47.081,-94.113,minnesota,397,9409.89506389814,9578.21,8536,740,6,0,27,3,0,1,8,4,40,208,5,3
1966,PortageLake,47.081,-94.113,minnesota,397,9662.40685859416,9824.178,8807,750,2,0,41,13,0,2,7,1,22,217,4,1
1966,PortageLake,47.081,-94.113,minnesota,397,9914.91865329017,10073.55,9077,760,2,0,39,11,0,0,8,3,16,226,2,2
1966,PortageLake,47.081,-94.113,minnesota,397,10174.4208476747,10341.164,9347,770,6,0,24,7,0,0,10,3,19,230,8,2
1966,PortageLake,47.081,-94.113,minnesota,397,10433.9230420592,10654.953,9618,780,2,0,105,15,0,3,11,12,14,156,13,7
1966,PortageLake,47.081,-94.113,minnesota,397,10686.8809087844,11106.977,9888,790,4,0,62,26,0,2,14,4,16,176,20,5
1966,PortageLake,47.081,-94.113,minnesota,397,10939.8387755096,11307.541,10158,800,2,0,32,13,0,0,15,0,21,163,59,7
1966,PortageLake,47.081,-94.113,minnesota,397,11192.7966422348,11469.066,10429,810,6,0,23,7,0,1,9,4,6,10,228,13
1966,PortageLake,47.081,-94.113,minnesota,397,11445.7545089601,11618.543,10699,820,5,0,13,3,0,1,5,8,33,7,221,13
1966,PortageLake,47.081,-94.113,minnesota,397,11951.6702424105,11906.836,11240,840,0,0,7,0,0,0,1,3,11,9,130,1
1966,PortageLake,47.081,-94.113,minnesota,397,12457.585975861,12169.386,11780,860,4,0,9,0,0,0,4,3,8,10,52,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,-11.9277869813245,-2.97,-8,1,10,0,71,28,0,2,45,1,47,45,2,4
2051,ReichowPond,47.190745,-95.77364,minnesota,455,-0.117439545224384,50.864,19,5,20,0,72,32,0,8,71,0,63,62,3,1
2051,ReichowPond,47.190745,-95.77364,minnesota,455,14.5417944583082,107.666,53,10,10,0,79,38,0,1,79,0,61,51,4,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,28.7011006152979,163.026,87,15,14,0,92,22,0,4,73,2,47,52,3,1
2051,ReichowPond,47.190745,-95.77364,minnesota,455,43.1002440891263,220.327,121,20,3,0,97,19,0,2,60,0,36,52,11,2
2051,ReichowPond,47.190745,-95.77364,minnesota,455,58.0701908839833,279.66,155,25,5,0,94,16,0,0,55,2,46,65,2,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,71.9257290689853,368.26,189,30,4,0,87,22,0,0,47,0,54,58,4,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,84.8888464250596,567.394,223,35,0,0,78,21,0,0,46,2,39,63,7,1
2051,ReichowPond,47.190745,-95.77364,minnesota,455,97.8519637811339,728.273,257,40,4,0,110,13,0,1,62,0,58,61,4,1
2051,ReichowPond,47.190745,-95.77364,minnesota,455,123.778198493283,1003.311,325,50,2,0,61,20,0,1,76,1,64,53,6,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,149.704433205431,1212.77,393,60,5,0,66,28,0,1,104,0,76,48,6,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,175.63066791758,1391.957,461,70,11,0,53,21,0,4,114,2,75,51,1,0
2051,ReichowPond,47.190745,-95.77364,minnesota,455,201.556902629728,1556.747,529,80,11,0,66,29,0,1,155,0,51,73,3,2
2051,ReichowPond,47.190745,-95.77364,minnesota,455,227.483137341877,1726.323,597,90,1,0,50,12,0,1,85,0,58,67,4,1
2051,ReichowPond,47.190745,-95.77364,minnesota,455,245.631501640381,1843.56,645,97,5,0,63,23,0,0,106,0,50,70,4,3
2053,ReidelLake,46.211944,-95.284167,minnesota,443,-34.1354243804956,-34.676,-31,383.5,4,0,18,2,0,6,3,0,21,49.5,2,4
2053,ReidelLake,46.211944,-95.284167,minnesota,443,-9.97697768394015,-8.057,3,400,0,0,22,10,0,6,49,0,13,40.5,0,5
2053,ReidelLake,46.211944,-95.284167,minnesota,443,34.4142828226368,33.877,68,432,5,0,25,5,0,1,48,0,21,42.5,5,1
2053,ReidelLake,46.211944,-95.284167,minnesota,443,77.7342076655338,74.729,222,464,4,0,37,10,0,3,56,2,41,66,8,13
2053,ReidelLake,46.211944,-95.284167,minnesota,443,103.251010967891,130.769,466,496,3,0,34,7,0,1,58,1,39,39.5,3.5,1
2053,ReidelLake,46.211944,-95.284167,minnesota,443,357.445212375198,454.183,711,528,9,0,50,10,1,1,77,1,20,38.5,4,3
2053,ReidelLake,46.211944,-95.284167,minnesota,443,667.797685280827,731.168,955,560,0,0,41,7,0,2,89,1,18,46.5,4,4
2053,ReidelLake,46.211944,-95.284167,minnesota,443,969.145243669119,1001.923,1199,592,2,0,16,3,0,2,68,0,9,31.5,4,0
2053,ReidelLake,46.211944,-95.284167,minnesota,443,1271.45024570935,1280.808,1443,624,3,0,25,3,0,0,91,0,12,19.5,0,1
