"ID","longitude","latitude","altitude","mean.tps.age.2d","sd.tps.age.2d","lower.95.tps.2d","upper.95.tps.2d","mean.tps.age.3d","sd.tps.age.3d","lower.95.tps.3d","upper.95.tps.3d"
663,1554.804453,893.011662,272.4,10961.2744349091,228.598173479923,10529.3969481093,11388.6552372305,9530.27754724283,176.581115966235,9180.91042827425,9869.5181176971
664,1556.803948,907.313702,241.8,10896.0693014790,231.123629683655,10461.1479466895,11323.9561748284,9715.86899301349,157.258151655571,9411.62908278842,10020.2648888542
676,1186.986082,-320.723637,229.8,13966.828081505,282.642593624958,13458.2221922253,14497.7030867723,13536.3959155990,207.009165332799,13148.6518481346,13943.0992065479
678,193.257704,545.332232,183,10157.5511817167,95.091101978826,9995.7677456865,10313.0462145661,10166.2888897301,94.2926978906814,10011.4088138395,10320.1957932796
680,1708.235784,845.152721,169.2,11321.6559987048,226.402761651566,10905.9606745760,11736.4977273914,10519.7947886587,113.787230335084,10302.0071369856,10744.2873153641
683,1074.354549,691.22407,123.6,10757.5160747784,171.320603818119,10435.6687115924,11088.7044457423,10994.1772014093,89.9034849648505,10825.3623583938,11161.0190933753
693,1082.313168,101.755161,175.2,11238.1910348265,213.565961111922,10842.3596213444,11636.4045617149,12169.0767142818,97.732151639453,11978.2090724528,12358.8957711776
702,652.872747,795.499242,121.8,8986.02979931824,274.104143166749,8484.38738983104,9497.80369786003,10360.8473536803,96.793829365289,10174.9203170242,10549.0886596060
704,2084.541639,938.529634,63.6,11336.3684471263,139.481072737483,11104.4945439078,11597.7476597277,11365.6127281016,160.952130904973,11104.6906968339,11635.1759879809
705,1527.502968,356.485806,205.2,11551.2240219434,91.2674251380465,11376.8389796890,11713.0192283674,11640.4501778906,117.076070224331,11440.0047608041,11843.9066899425
706,1703.20314,342.957104,133.8,11585.6537126281,122.368835923912,11365.9335105196,11808.1157890671,11704.5271299389,85.3063005254104,11540.8252840093,11869.4993449747
710,94.340494,824.483055,249,9210.33691508912,246.806584280061,8799.5744362056,9628.49497813837,9234.53850474497,231.613046787217,8854.11885888722,9614.87777806547
716,903.938732,79.549462,185.4,11514.5293338117,204.067772840514,11117.3676481979,11891.4207659757,12087.6240636297,108.686090075943,11876.4037464623,12292.7035761572
717,335.545235,634.202589,201,9343.31956172335,157.689213622420,9038.3583102922,9638.0713328388,9801.41220356622,90.3787952425214,9628.0806179803,9969.11735069086
720,1711.852619,363.422995,228,11699.6530453349,143.874673737326,11458.4518365114,11955.9768371032,11729.8018387404,165.539930952133,11455.6802025372,11997.2275479098
723,1704.066618,241.415678,17.4,11250.9811087615,138.322412003472,10994.9193363653,11487.0830042753,12807.9916171194,142.052917175240,12546.9547344015,13072.7864220866
726,1626.819287,300.56648,166.2,11278.8233635463,122.813835838328,11055.4460969586,11475.8388876209,11863.1156565188,94.7927114571565,11685.3811833773,12040.9130611067
