"ID","longitude","latitude","altitude","mean.tps.age.2d","sd.tps.age.2d","lower.95.tps.2d","upper.95.tps.2d","mean.tps.age.3d","sd.tps.age.3d","lower.95.tps.3d","upper.95.tps.3d"
720,1711.852619,363.422995,228,11038.0389378559,108.970785370061,10808.0792282912,11201.9845641447,10933.4153933674,115.910639370665,10733.7813435559,11138.4013759675
723,1704.066618,241.415678,17.4,11387.9121005665,132.924998176940,11173.9671628260,11666.9617683697,12194.1984316038,128.127419869436,11954.8327204305,12447.7686316538
726,1626.819287,300.56648,166.2,11253.7750472123,115.620605800235,11086.5043784551,11496.1364365175,11287.5534680322,86.0582588366828,11121.4111575900,11450.5842696908
728,2018.579632,428.41998,8.4,11165.2296513266,147.781264298142,10865.4806336599,11432.2788033586,11712.6124294352,118.166281663642,11487.1787507632,11939.3787852973
733,16.388202,849.070678,265.2,10822.5198264506,336.022114515496,10249.8424945622,11437.4786630745,10786.2310145766,243.41775861248,10352.5146927453,11245.3008693438
734,1810.114379,1021.090987,242.4,10280.9658563530,218.531854256076,9881.99383529343,10698.9388059484,9358.32223436815,210.089773738986,8947.78708624777,9770.19326521877
740,1923.753596,485.023309,12,10925.3737848447,150.037568535224,10624.7473368280,11172.6821820949,11531.0292578863,111.017310789461,11327.0155853851,11739.4653946833
743,1818.233366,526.508874,138.6,10733.6868578049,174.877761460403,10396.2004346757,11028.8066184351,10757.1593939685,98.09060564908,10568.7866439857,10934.7577417203
744,1390.184362,711.457936,164.4,10518.9508930384,218.059277158849,10064.8074957414,10881.7043725758,10462.5315194167,134.340092596035,10202.9217742805,10725.3297288351
746,1078.694325,119.955836,181.2,11121.8682743854,175.326600436037,10803.2786135017,11465.4886997901,11639.2585445148,96.0858581196997,11452.8492136896,11830.0968237749
756,1215.130254,510.327709,153.6,11228.8224867536,225.820358926239,10786.124241605,11618.5946180121,11164.5988670704,172.750984992853,10880.6480201093,11535.5918329709
759,834.727046,915.032063,253.2,10375.6223535800,422.692494747831,9607.55127707233,11169.5101933079,9982.76965856204,210.315659102409,9610.53787392516,10392.4973694225
763,1246.657824,582.069463,178.2,10934.7329870682,183.566371355597,10601.3382935645,11278.5764277310,10840.8104829921,145.364464915641,10590.4566358088,11146.8860577517
766,604.637079,302.557216,137.4,11354.9374237657,203.229584958555,10937.8546939423,11644.1827396789,11209.0101965824,94.579717700003,11025.5121200982,11381.5253713230
776,1367.137122,728.946679,189.6,10520.4778963805,216.875769831172,10061.6272551192,10887.4165184384,10370.6538679758,138.408016278591,10100.6025516133,10642.1512329293
780,1328.066831,-578.140742,54,15445.7151022029,407.463891778206,14703.9057557723,16131.1325664317,15094.6704821572,358.000932613364,14484.6954951238,15730.9745453509
787,1916.96992,485.236677,12,10916.5950101179,150.86219955001,10612.6947392052,11165.5957278763,11530.3580615203,110.874702241198,11326.3495760688,11738.3763813872
788,819.907763,329.35551,162.6,11444.2213382171,266.73526573895,10916.8945411400,11814.1636649277,11220.0708256264,86.178212758835,11070.8863645189,11398.3531673009
789,1655.316198,303.165453,82.8,11261.7700301548,112.975619561920,11094.7599376353,11503.4273160384,11419.4444127724,121.180893003058,11197.6133930907,11617.4888806536
790,1310.214953,420.690393,148.8,11115.6750751569,151.311402554359,10854.0144875106,11403.2047306269,11225.9298198876,134.760058534157,10999.2935143097,11502.7434236666
791,137.016785,723.981326,225,10572.9739465457,287.521541355345,10052.6814861217,11043.0294142365,10598.1277799556,213.559064156948,10214.9850993378,10954.3246677537
792,180.408409,593.014315,174.6,10309.1474209337,193.267217978715,10026.3936719041,10781.6828989790,10388.2089985880,134.253723352505,10142.1862697695,10648.0435956606
793,746.717805,800.279593,155.4,10480.2604460947,362.371704257395,9822.86529698784,11166.0007558903,10289.6560229547,135.427025479539,10042.1064886373,10542.9092600326
795,435.970137,643.696567,278.4,10259.6494579506,240.524186354150,9796.2143371873,10669.9588704021,10624.2143596143,174.447921612374,10303.5556227726,10933.1585593911
798,1172.799341,557.402917,290.4,11161.6544896536,232.755305157014,10705.4988785963,11564.0719813787,10387.9103955857,144.235264199278,10106.5916655060,10669.6631485336
799,1172.605704,558.568981,290.4,11157.9194549752,232.140192204974,10703.3428383255,11560.3672901369,10385.9108000703,144.385518787180,10104.2684005416,10667.9837512341
802,163.154606,359.685139,213.6,10725.6730402881,196.301110427827,10396.3916963097,11131.6066590123,10991.9009242005,95.8548001190568,10811.4099570094,11175.1024276192
